"","geography","N_cases_epic","date","Level","N_cases_epic_3m","max_grp","scale_age_epic"
"29130","Wisconsin",258,2025-01-04,"1-4 Years",248.333333333333,421.333333333333,58.9398734177215
"29131","Wisconsin",270,2025-01-11,"1-4 Years",274,421.333333333333,65.0316455696203
"29132","Wisconsin",293,2025-01-18,"1-4 Years",273.666666666667,421.333333333333,64.9525316455696
"29133","Wisconsin",179,2025-01-25,"1-4 Years",247.333333333333,421.333333333333,58.7025316455696
"29134","Wisconsin",NA,2023-07-01,"18-49 Years",NA,141.333333333333,NA
"29135","Wisconsin",NA,2023-07-08,"18-49 Years",NA,141.333333333333,NA
"29136","Wisconsin",NA,2023-07-15,"18-49 Years",NA,141.333333333333,NA
"29137","Wisconsin",NA,2023-07-22,"18-49 Years",NA,141.333333333333,NA
"29138","Wisconsin",NA,2023-07-29,"18-49 Years",NA,141.333333333333,NA
"29139","Wisconsin",NA,2023-08-05,"18-49 Years",NA,141.333333333333,NA
"29140","Wisconsin",NA,2023-08-12,"18-49 Years",NA,141.333333333333,NA
"29141","Wisconsin",NA,2023-08-19,"18-49 Years",NA,141.333333333333,NA
"29142","Wisconsin",NA,2023-08-26,"18-49 Years",NA,141.333333333333,NA
"29143","Wisconsin",NA,2023-09-02,"18-49 Years",NA,141.333333333333,NA
"29144","Wisconsin",NA,2023-09-09,"18-49 Years",NA,141.333333333333,NA
"29145","Wisconsin",NA,2023-09-16,"18-49 Years",NA,141.333333333333,NA
"29146","Wisconsin",NA,2023-09-23,"18-49 Years",NA,141.333333333333,NA
"29147","Wisconsin",NA,2023-09-30,"18-49 Years",NA,141.333333333333,NA
"29148","Wisconsin",NA,2023-10-07,"18-49 Years",NA,141.333333333333,NA
"29149","Wisconsin",NA,2023-10-14,"18-49 Years",NA,141.333333333333,NA
"29150","Wisconsin",NA,2023-10-21,"18-49 Years",NA,141.333333333333,NA
"29151","Wisconsin",NA,2023-10-28,"18-49 Years",NA,141.333333333333,NA
"29152","Wisconsin",14,2023-11-04,"18-49 Years",NA,141.333333333333,NA
"29153","Wisconsin",12,2023-11-11,"18-49 Years",NA,141.333333333333,NA
"29154","Wisconsin",27,2023-11-18,"18-49 Years",17.6666666666667,141.333333333333,12.5
"29155","Wisconsin",43,2023-11-25,"18-49 Years",27.3333333333333,141.333333333333,19.3396226415094
"29156","Wisconsin",72,2023-12-02,"18-49 Years",47.3333333333333,141.333333333333,33.4905660377358
"29157","Wisconsin",85,2023-12-09,"18-49 Years",66.6666666666667,141.333333333333,47.1698113207547
"29158","Wisconsin",103,2023-12-16,"18-49 Years",86.6666666666667,141.333333333333,61.3207547169811
"29159","Wisconsin",134,2023-12-23,"18-49 Years",107.333333333333,141.333333333333,75.9433962264151
"29160","Wisconsin",132,2023-12-30,"18-49 Years",123,141.333333333333,87.0283018867924
"29161","Wisconsin",158,2024-01-06,"18-49 Years",141.333333333333,141.333333333333,100
"29162","Wisconsin",129,2024-01-13,"18-49 Years",139.666666666667,141.333333333333,98.8207547169811
"29163","Wisconsin",101,2024-01-20,"18-49 Years",129.333333333333,141.333333333333,91.5094339622642
"29164","Wisconsin",69,2024-01-27,"18-49 Years",99.6666666666667,141.333333333333,70.5188679245283
"29165","Wisconsin",69,2024-02-03,"18-49 Years",79.6666666666667,141.333333333333,56.3679245283019
"29166","Wisconsin",63,2024-02-10,"18-49 Years",67,141.333333333333,47.4056603773585
"29167","Wisconsin",47,2024-02-17,"18-49 Years",59.6666666666667,141.333333333333,42.2169811320755
"29168","Wisconsin",51,2024-02-24,"18-49 Years",53.6666666666667,141.333333333333,37.9716981132075
"29169","Wisconsin",34,2024-03-02,"18-49 Years",44,141.333333333333,31.1320754716981
"29170","Wisconsin",24,2024-03-09,"18-49 Years",36.3333333333333,141.333333333333,25.7075471698113
"29171","Wisconsin",21,2024-03-16,"18-49 Years",26.3333333333333,141.333333333333,18.6320754716981
"29172","Wisconsin",29,2024-03-23,"18-49 Years",24.6666666666667,141.333333333333,17.4528301886792
"29173","Wisconsin",27,2024-03-30,"18-49 Years",25.6666666666667,141.333333333333,18.1603773584906
"29174","Wisconsin",16,2024-04-06,"18-49 Years",24,141.333333333333,16.9811320754717
"29175","Wisconsin",13,2024-04-13,"18-49 Years",18.6666666666667,141.333333333333,13.2075471698113
"29176","Wisconsin",NA,2024-04-20,"18-49 Years",NA,141.333333333333,NA
"29177","Wisconsin",NA,2024-04-27,"18-49 Years",NA,141.333333333333,NA
"29178","Wisconsin",NA,2024-05-04,"18-49 Years",NA,141.333333333333,NA
"29179","Wisconsin",NA,2024-05-11,"18-49 Years",NA,141.333333333333,NA
"29180","Wisconsin",NA,2024-05-18,"18-49 Years",NA,141.333333333333,NA
"29181","Wisconsin",NA,2024-05-25,"18-49 Years",NA,141.333333333333,NA
"29182","Wisconsin",NA,2024-06-01,"18-49 Years",NA,141.333333333333,NA
"29183","Wisconsin",NA,2024-06-08,"18-49 Years",NA,141.333333333333,NA
"29184","Wisconsin",NA,2024-06-15,"18-49 Years",NA,141.333333333333,NA
"29185","Wisconsin",NA,2024-06-22,"18-49 Years",NA,141.333333333333,NA
"29186","Wisconsin",NA,2024-06-29,"18-49 Years",NA,141.333333333333,NA
"29187","Wisconsin",NA,2024-07-06,"18-49 Years",NA,141.333333333333,NA
"29188","Wisconsin",NA,2024-07-13,"18-49 Years",NA,141.333333333333,NA
"29189","Wisconsin",NA,2024-07-20,"18-49 Years",NA,141.333333333333,NA
"29190","Wisconsin",NA,2024-07-27,"18-49 Years",NA,141.333333333333,NA
"29191","Wisconsin",NA,2024-08-03,"18-49 Years",NA,141.333333333333,NA
"29192","Wisconsin",NA,2024-08-10,"18-49 Years",NA,141.333333333333,NA
"29193","Wisconsin",NA,2024-08-17,"18-49 Years",NA,141.333333333333,NA
"29194","Wisconsin",NA,2024-08-24,"18-49 Years",NA,141.333333333333,NA
"29195","Wisconsin",NA,2024-08-31,"18-49 Years",NA,141.333333333333,NA
"29196","Wisconsin",NA,2024-09-07,"18-49 Years",NA,141.333333333333,NA
"29197","Wisconsin",NA,2024-09-14,"18-49 Years",NA,141.333333333333,NA
"29198","Wisconsin",NA,2024-09-21,"18-49 Years",NA,141.333333333333,NA
"29199","Wisconsin",NA,2024-09-28,"18-49 Years",NA,141.333333333333,NA
"29200","Wisconsin",NA,2024-10-05,"18-49 Years",NA,141.333333333333,NA
"29201","Wisconsin",NA,2024-10-12,"18-49 Years",NA,141.333333333333,NA
"29202","Wisconsin",NA,2024-10-19,"18-49 Years",NA,141.333333333333,NA
"29203","Wisconsin",NA,2024-10-26,"18-49 Years",NA,141.333333333333,NA
"29204","Wisconsin",NA,2024-11-02,"18-49 Years",NA,141.333333333333,NA
"29205","Wisconsin",NA,2024-11-09,"18-49 Years",NA,141.333333333333,NA
"29206","Wisconsin",NA,2024-11-16,"18-49 Years",NA,141.333333333333,NA
"29207","Wisconsin",NA,2024-11-23,"18-49 Years",NA,141.333333333333,NA
"29208","Wisconsin",12,2024-11-30,"18-49 Years",NA,141.333333333333,NA
"29209","Wisconsin",13,2024-12-07,"18-49 Years",NA,141.333333333333,NA
"29210","Wisconsin",26,2024-12-14,"18-49 Years",17,141.333333333333,12.0283018867925
"29211","Wisconsin",29,2024-12-21,"18-49 Years",22.6666666666667,141.333333333333,16.0377358490566
"29212","Wisconsin",51,2024-12-28,"18-49 Years",35.3333333333333,141.333333333333,25
"29213","Wisconsin",132,2025-01-04,"18-49 Years",70.6666666666667,141.333333333333,50
"29214","Wisconsin",98,2025-01-11,"18-49 Years",93.6666666666667,141.333333333333,66.2735849056604
"29215","Wisconsin",92,2025-01-18,"18-49 Years",107.333333333333,141.333333333333,75.9433962264151
"29216","Wisconsin",39,2025-01-25,"18-49 Years",76.3333333333333,141.333333333333,54.0094339622641
"29217","Wisconsin",NA,2023-07-01,"5-17 Years",NA,121.666666666667,NA
"29218","Wisconsin",NA,2023-07-08,"5-17 Years",NA,121.666666666667,NA
"29219","Wisconsin",NA,2023-07-15,"5-17 Years",NA,121.666666666667,NA
"29220","Wisconsin",NA,2023-07-22,"5-17 Years",NA,121.666666666667,NA
"29221","Wisconsin",NA,2023-07-29,"5-17 Years",NA,121.666666666667,NA
"29222","Wisconsin",NA,2023-08-05,"5-17 Years",NA,121.666666666667,NA
"29223","Wisconsin",NA,2023-08-12,"5-17 Years",NA,121.666666666667,NA
"29224","Wisconsin",NA,2023-08-19,"5-17 Years",NA,121.666666666667,NA
"29225","Wisconsin",NA,2023-08-26,"5-17 Years",NA,121.666666666667,NA
"29226","Wisconsin",NA,2023-09-02,"5-17 Years",NA,121.666666666667,NA
"29227","Wisconsin",NA,2023-09-09,"5-17 Years",NA,121.666666666667,NA
"29228","Wisconsin",NA,2023-09-16,"5-17 Years",NA,121.666666666667,NA
"29229","Wisconsin",NA,2023-09-23,"5-17 Years",NA,121.666666666667,NA
"29230","Wisconsin",NA,2023-09-30,"5-17 Years",NA,121.666666666667,NA
"29231","Wisconsin",NA,2023-10-07,"5-17 Years",NA,121.666666666667,NA
"29232","Wisconsin",11,2023-10-14,"5-17 Years",NA,121.666666666667,NA
"29233","Wisconsin",NA,2023-10-21,"5-17 Years",NA,121.666666666667,NA
"29234","Wisconsin",13,2023-10-28,"5-17 Years",NA,121.666666666667,NA
"29235","Wisconsin",NA,2023-11-04,"5-17 Years",NA,121.666666666667,NA
"29236","Wisconsin",23,2023-11-11,"5-17 Years",NA,121.666666666667,NA
"29237","Wisconsin",42,2023-11-18,"5-17 Years",NA,121.666666666667,NA
"29238","Wisconsin",47,2023-11-25,"5-17 Years",37.3333333333333,121.666666666667,30.6849315068493
"29239","Wisconsin",52,2023-12-02,"5-17 Years",47,121.666666666667,38.6301369863014
"29240","Wisconsin",75,2023-12-09,"5-17 Years",58,121.666666666667,47.6712328767123
"29241","Wisconsin",90,2023-12-16,"5-17 Years",72.3333333333333,121.666666666667,59.4520547945205
"29242","Wisconsin",136,2023-12-23,"5-17 Years",100.333333333333,121.666666666667,82.4657534246575
"29243","Wisconsin",139,2023-12-30,"5-17 Years",121.666666666667,121.666666666667,100
"29244","Wisconsin",68,2024-01-06,"5-17 Years",114.333333333333,121.666666666667,93.972602739726
"29245","Wisconsin",52,2024-01-13,"5-17 Years",86.3333333333333,121.666666666667,70.958904109589
"29246","Wisconsin",38,2024-01-20,"5-17 Years",52.6666666666667,121.666666666667,43.2876712328767
"29247","Wisconsin",46,2024-01-27,"5-17 Years",45.3333333333333,121.666666666667,37.2602739726027
"29248","Wisconsin",45,2024-02-03,"5-17 Years",43,121.666666666667,35.3424657534247
"29249","Wisconsin",49,2024-02-10,"5-17 Years",46.6666666666667,121.666666666667,38.3561643835616
"29250","Wisconsin",47,2024-02-17,"5-17 Years",47,121.666666666667,38.6301369863014
"29251","Wisconsin",39,2024-02-24,"5-17 Years",45,121.666666666667,36.986301369863
"29252","Wisconsin",33,2024-03-02,"5-17 Years",39.6666666666667,121.666666666667,32.6027397260274
"29253","Wisconsin",27,2024-03-09,"5-17 Years",33,121.666666666667,27.1232876712329
"29254","Wisconsin",19,2024-03-16,"5-17 Years",26.3333333333333,121.666666666667,21.6438356164384
"29255","Wisconsin",20,2024-03-23,"5-17 Years",22,121.666666666667,18.0821917808219
"29256","Wisconsin",NA,2024-03-30,"5-17 Years",NA,121.666666666667,NA
"29257","Wisconsin",NA,2024-04-06,"5-17 Years",NA,121.666666666667,NA
"29258","Wisconsin",NA,2024-04-13,"5-17 Years",NA,121.666666666667,NA
"29259","Wisconsin",NA,2024-04-20,"5-17 Years",NA,121.666666666667,NA
"29260","Wisconsin",NA,2024-04-27,"5-17 Years",NA,121.666666666667,NA
"29261","Wisconsin",NA,2024-05-04,"5-17 Years",NA,121.666666666667,NA
"29262","Wisconsin",NA,2024-05-11,"5-17 Years",NA,121.666666666667,NA
"29263","Wisconsin",NA,2024-05-18,"5-17 Years",NA,121.666666666667,NA
"29264","Wisconsin",NA,2024-05-25,"5-17 Years",NA,121.666666666667,NA
"29265","Wisconsin",NA,2024-06-01,"5-17 Years",NA,121.666666666667,NA
"29266","Wisconsin",NA,2024-06-08,"5-17 Years",NA,121.666666666667,NA
"29267","Wisconsin",NA,2024-06-15,"5-17 Years",NA,121.666666666667,NA
"29268","Wisconsin",NA,2024-06-22,"5-17 Years",NA,121.666666666667,NA
"29269","Wisconsin",NA,2024-06-29,"5-17 Years",NA,121.666666666667,NA
"29270","Wisconsin",NA,2024-07-06,"5-17 Years",NA,121.666666666667,NA
"29271","Wisconsin",NA,2024-07-13,"5-17 Years",NA,121.666666666667,NA
"29272","Wisconsin",NA,2024-07-20,"5-17 Years",NA,121.666666666667,NA
"29273","Wisconsin",NA,2024-07-27,"5-17 Years",NA,121.666666666667,NA
"29274","Wisconsin",NA,2024-08-03,"5-17 Years",NA,121.666666666667,NA
"29275","Wisconsin",NA,2024-08-10,"5-17 Years",NA,121.666666666667,NA
"29276","Wisconsin",NA,2024-08-17,"5-17 Years",NA,121.666666666667,NA
"29277","Wisconsin",NA,2024-08-24,"5-17 Years",NA,121.666666666667,NA
"29278","Wisconsin",NA,2024-08-31,"5-17 Years",NA,121.666666666667,NA
"29279","Wisconsin",NA,2024-09-07,"5-17 Years",NA,121.666666666667,NA
"29280","Wisconsin",NA,2024-09-14,"5-17 Years",NA,121.666666666667,NA
"29281","Wisconsin",NA,2024-09-21,"5-17 Years",NA,121.666666666667,NA
"29282","Wisconsin",NA,2024-09-28,"5-17 Years",NA,121.666666666667,NA
"29283","Wisconsin",NA,2024-10-05,"5-17 Years",NA,121.666666666667,NA
"29284","Wisconsin",NA,2024-10-12,"5-17 Years",NA,121.666666666667,NA
"29285","Wisconsin",NA,2024-10-19,"5-17 Years",NA,121.666666666667,NA
"29286","Wisconsin",NA,2024-10-26,"5-17 Years",NA,121.666666666667,NA
"29287","Wisconsin",NA,2024-11-02,"5-17 Years",NA,121.666666666667,NA
"29288","Wisconsin",NA,2024-11-09,"5-17 Years",NA,121.666666666667,NA
"29289","Wisconsin",NA,2024-11-16,"5-17 Years",NA,121.666666666667,NA
"29290","Wisconsin",NA,2024-11-23,"5-17 Years",NA,121.666666666667,NA
"29291","Wisconsin",NA,2024-11-30,"5-17 Years",NA,121.666666666667,NA
"29292","Wisconsin",19,2024-12-07,"5-17 Years",NA,121.666666666667,NA
"29293","Wisconsin",30,2024-12-14,"5-17 Years",NA,121.666666666667,NA
"29294","Wisconsin",45,2024-12-21,"5-17 Years",31.3333333333333,121.666666666667,25.7534246575342
"29295","Wisconsin",60,2024-12-28,"5-17 Years",45,121.666666666667,36.986301369863
"29296","Wisconsin",76,2025-01-04,"5-17 Years",60.3333333333333,121.666666666667,49.5890410958904
"29297","Wisconsin",65,2025-01-11,"5-17 Years",67,121.666666666667,55.0684931506849
"29298","Wisconsin",89,2025-01-18,"5-17 Years",76.6666666666667,121.666666666667,63.013698630137
"29299","Wisconsin",58,2025-01-25,"5-17 Years",70.6666666666667,121.666666666667,58.0821917808219
"29300","Wisconsin",NA,2023-07-01,"50-64 Years",NA,100.333333333333,NA
"29301","Wisconsin",NA,2023-07-08,"50-64 Years",NA,100.333333333333,NA
"29302","Wisconsin",NA,2023-07-15,"50-64 Years",NA,100.333333333333,NA
"29303","Wisconsin",NA,2023-07-22,"50-64 Years",NA,100.333333333333,NA
"29304","Wisconsin",NA,2023-07-29,"50-64 Years",NA,100.333333333333,NA
"29305","Wisconsin",NA,2023-08-05,"50-64 Years",NA,100.333333333333,NA
"29306","Wisconsin",NA,2023-08-12,"50-64 Years",NA,100.333333333333,NA
"29307","Wisconsin",NA,2023-08-19,"50-64 Years",NA,100.333333333333,NA
"29308","Wisconsin",NA,2023-08-26,"50-64 Years",NA,100.333333333333,NA
"29309","Wisconsin",NA,2023-09-02,"50-64 Years",NA,100.333333333333,NA
"29310","Wisconsin",NA,2023-09-09,"50-64 Years",NA,100.333333333333,NA
"29311","Wisconsin",NA,2023-09-16,"50-64 Years",NA,100.333333333333,NA
"29312","Wisconsin",NA,2023-09-23,"50-64 Years",NA,100.333333333333,NA
"29313","Wisconsin",NA,2023-09-30,"50-64 Years",NA,100.333333333333,NA
"29314","Wisconsin",NA,2023-10-07,"50-64 Years",NA,100.333333333333,NA
"29315","Wisconsin",NA,2023-10-14,"50-64 Years",NA,100.333333333333,NA
"29316","Wisconsin",NA,2023-10-21,"50-64 Years",NA,100.333333333333,NA
"29317","Wisconsin",NA,2023-10-28,"50-64 Years",NA,100.333333333333,NA
"29318","Wisconsin",NA,2023-11-04,"50-64 Years",NA,100.333333333333,NA
"29319","Wisconsin",18,2023-11-11,"50-64 Years",NA,100.333333333333,NA
"29320","Wisconsin",21,2023-11-18,"50-64 Years",NA,100.333333333333,NA
"29321","Wisconsin",37,2023-11-25,"50-64 Years",25.3333333333333,100.333333333333,25.2491694352159
"29322","Wisconsin",48,2023-12-02,"50-64 Years",35.3333333333333,100.333333333333,35.2159468438538
"29323","Wisconsin",58,2023-12-09,"50-64 Years",47.6666666666667,100.333333333333,47.5083056478405
"29324","Wisconsin",65,2023-12-16,"50-64 Years",57,100.333333333333,56.8106312292359
"29325","Wisconsin",85,2023-12-23,"50-64 Years",69.3333333333333,100.333333333333,69.1029900332226
"29326","Wisconsin",79,2023-12-30,"50-64 Years",76.3333333333333,100.333333333333,76.0797342192691
"29327","Wisconsin",103,2024-01-06,"50-64 Years",89,100.333333333333,88.7043189368771
"29328","Wisconsin",106,2024-01-13,"50-64 Years",96,100.333333333333,95.6810631229236
"29329","Wisconsin",92,2024-01-20,"50-64 Years",100.333333333333,100.333333333333,100
"29330","Wisconsin",74,2024-01-27,"50-64 Years",90.6666666666667,100.333333333333,90.3654485049834
"29331","Wisconsin",79,2024-02-03,"50-64 Years",81.6666666666667,100.333333333333,81.3953488372093
"29332","Wisconsin",86,2024-02-10,"50-64 Years",79.6666666666667,100.333333333333,79.4019933554817
"29333","Wisconsin",49,2024-02-17,"50-64 Years",71.3333333333333,100.333333333333,71.0963455149502
"29334","Wisconsin",41,2024-02-24,"50-64 Years",58.6666666666667,100.333333333333,58.4717607973422
"29335","Wisconsin",38,2024-03-02,"50-64 Years",42.6666666666667,100.333333333333,42.5249169435216
"29336","Wisconsin",41,2024-03-09,"50-64 Years",40,100.333333333333,39.8671096345515
"29337","Wisconsin",28,2024-03-16,"50-64 Years",35.6666666666667,100.333333333333,35.5481727574751
"29338","Wisconsin",21,2024-03-23,"50-64 Years",30,100.333333333333,29.9003322259136
"29339","Wisconsin",NA,2024-03-30,"50-64 Years",NA,100.333333333333,NA
"29340","Wisconsin",15,2024-04-06,"50-64 Years",NA,100.333333333333,NA
"29341","Wisconsin",NA,2024-04-13,"50-64 Years",NA,100.333333333333,NA
"29342","Wisconsin",NA,2024-04-20,"50-64 Years",NA,100.333333333333,NA
"29343","Wisconsin",11,2024-04-27,"50-64 Years",NA,100.333333333333,NA
"29344","Wisconsin",NA,2024-05-04,"50-64 Years",NA,100.333333333333,NA
"29345","Wisconsin",NA,2024-05-11,"50-64 Years",NA,100.333333333333,NA
"29346","Wisconsin",NA,2024-05-18,"50-64 Years",NA,100.333333333333,NA
"29347","Wisconsin",NA,2024-05-25,"50-64 Years",NA,100.333333333333,NA
"29348","Wisconsin",NA,2024-06-01,"50-64 Years",NA,100.333333333333,NA
"29349","Wisconsin",NA,2024-06-08,"50-64 Years",NA,100.333333333333,NA
"29350","Wisconsin",NA,2024-06-15,"50-64 Years",NA,100.333333333333,NA
"29351","Wisconsin",NA,2024-06-22,"50-64 Years",NA,100.333333333333,NA
"29352","Wisconsin",NA,2024-06-29,"50-64 Years",NA,100.333333333333,NA
"29353","Wisconsin",NA,2024-07-06,"50-64 Years",NA,100.333333333333,NA
"29354","Wisconsin",NA,2024-07-13,"50-64 Years",NA,100.333333333333,NA
"29355","Wisconsin",NA,2024-07-20,"50-64 Years",NA,100.333333333333,NA
"29356","Wisconsin",NA,2024-07-27,"50-64 Years",NA,100.333333333333,NA
"29357","Wisconsin",NA,2024-08-03,"50-64 Years",NA,100.333333333333,NA
"29358","Wisconsin",NA,2024-08-10,"50-64 Years",NA,100.333333333333,NA
"29359","Wisconsin",NA,2024-08-17,"50-64 Years",NA,100.333333333333,NA
"29360","Wisconsin",NA,2024-08-24,"50-64 Years",NA,100.333333333333,NA
"29361","Wisconsin",NA,2024-08-31,"50-64 Years",NA,100.333333333333,NA
"29362","Wisconsin",NA,2024-09-07,"50-64 Years",NA,100.333333333333,NA
"29363","Wisconsin",NA,2024-09-14,"50-64 Years",NA,100.333333333333,NA
"29364","Wisconsin",NA,2024-09-21,"50-64 Years",NA,100.333333333333,NA
"29365","Wisconsin",NA,2024-09-28,"50-64 Years",NA,100.333333333333,NA
"29366","Wisconsin",NA,2024-10-05,"50-64 Years",NA,100.333333333333,NA
"29367","Wisconsin",NA,2024-10-12,"50-64 Years",NA,100.333333333333,NA
"29368","Wisconsin",NA,2024-10-19,"50-64 Years",NA,100.333333333333,NA
"29369","Wisconsin",NA,2024-10-26,"50-64 Years",NA,100.333333333333,NA
"29370","Wisconsin",NA,2024-11-02,"50-64 Years",NA,100.333333333333,NA
"29371","Wisconsin",NA,2024-11-09,"50-64 Years",NA,100.333333333333,NA
"29372","Wisconsin",NA,2024-11-16,"50-64 Years",NA,100.333333333333,NA
"29373","Wisconsin",NA,2024-11-23,"50-64 Years",NA,100.333333333333,NA
"29374","Wisconsin",NA,2024-11-30,"50-64 Years",NA,100.333333333333,NA
"29375","Wisconsin",NA,2024-12-07,"50-64 Years",NA,100.333333333333,NA
"29376","Wisconsin",14,2024-12-14,"50-64 Years",NA,100.333333333333,NA
"29377","Wisconsin",25,2024-12-21,"50-64 Years",NA,100.333333333333,NA
"29378","Wisconsin",28,2024-12-28,"50-64 Years",22.3333333333333,100.333333333333,22.2591362126246
"29379","Wisconsin",56,2025-01-04,"50-64 Years",36.3333333333333,100.333333333333,36.2126245847176
"29380","Wisconsin",58,2025-01-11,"50-64 Years",47.3333333333333,100.333333333333,47.1760797342193
"29381","Wisconsin",56,2025-01-18,"50-64 Years",56.6666666666667,100.333333333333,56.4784053156146
"29382","Wisconsin",13,2025-01-25,"50-64 Years",42.3333333333333,100.333333333333,42.1926910299003
"29383","Wisconsin",NA,2023-07-01,"65-74 Years",NA,90,NA
"29384","Wisconsin",NA,2023-07-08,"65-74 Years",NA,90,NA
"29385","Wisconsin",NA,2023-07-15,"65-74 Years",NA,90,NA
"29386","Wisconsin",NA,2023-07-22,"65-74 Years",NA,90,NA
"29387","Wisconsin",NA,2023-07-29,"65-74 Years",NA,90,NA
"29388","Wisconsin",NA,2023-08-05,"65-74 Years",NA,90,NA
"29389","Wisconsin",NA,2023-08-12,"65-74 Years",NA,90,NA
"29390","Wisconsin",NA,2023-08-19,"65-74 Years",NA,90,NA
"29391","Wisconsin",NA,2023-08-26,"65-74 Years",NA,90,NA
"29392","Wisconsin",NA,2023-09-02,"65-74 Years",NA,90,NA
"29393","Wisconsin",NA,2023-09-09,"65-74 Years",NA,90,NA
"29394","Wisconsin",NA,2023-09-16,"65-74 Years",NA,90,NA
"29395","Wisconsin",NA,2023-09-23,"65-74 Years",NA,90,NA
"29396","Wisconsin",NA,2023-09-30,"65-74 Years",NA,90,NA
"29397","Wisconsin",NA,2023-10-07,"65-74 Years",NA,90,NA
"29398","Wisconsin",NA,2023-10-14,"65-74 Years",NA,90,NA
"29399","Wisconsin",NA,2023-10-21,"65-74 Years",NA,90,NA
"29400","Wisconsin",NA,2023-10-28,"65-74 Years",NA,90,NA
"29401","Wisconsin",NA,2023-11-04,"65-74 Years",NA,90,NA
"29402","Wisconsin",NA,2023-11-11,"65-74 Years",NA,90,NA
"29403","Wisconsin",18,2023-11-18,"65-74 Years",NA,90,NA
"29404","Wisconsin",28,2023-11-25,"65-74 Years",NA,90,NA
"29405","Wisconsin",38,2023-12-02,"65-74 Years",28,90,31.1111111111111
"29406","Wisconsin",47,2023-12-09,"65-74 Years",37.6666666666667,90,41.8518518518518
"29407","Wisconsin",55,2023-12-16,"65-74 Years",46.6666666666667,90,51.8518518518518
"29408","Wisconsin",83,2023-12-23,"65-74 Years",61.6666666666667,90,68.5185185185185
"29409","Wisconsin",90,2023-12-30,"65-74 Years",76,90,84.4444444444444
"29410","Wisconsin",97,2024-01-06,"65-74 Years",90,90,100
"29411","Wisconsin",75,2024-01-13,"65-74 Years",87.3333333333333,90,97.037037037037
"29412","Wisconsin",70,2024-01-20,"65-74 Years",80.6666666666667,90,89.6296296296296
"29413","Wisconsin",77,2024-01-27,"65-74 Years",74,90,82.2222222222222
"29414","Wisconsin",59,2024-02-03,"65-74 Years",68.6666666666667,90,76.2962962962963
"29415","Wisconsin",36,2024-02-10,"65-74 Years",57.3333333333333,90,63.7037037037037
"29416","Wisconsin",43,2024-02-17,"65-74 Years",46,90,51.1111111111111
"29417","Wisconsin",45,2024-02-24,"65-74 Years",41.3333333333333,90,45.9259259259259
"29418","Wisconsin",40,2024-03-02,"65-74 Years",42.6666666666667,90,47.4074074074074
"29419","Wisconsin",39,2024-03-09,"65-74 Years",41.3333333333333,90,45.9259259259259
"29420","Wisconsin",29,2024-03-16,"65-74 Years",36,90,40
"29421","Wisconsin",27,2024-03-23,"65-74 Years",31.6666666666667,90,35.1851851851852
"29422","Wisconsin",NA,2024-03-30,"65-74 Years",NA,90,NA
"29423","Wisconsin",18,2024-04-06,"65-74 Years",NA,90,NA
"29424","Wisconsin",11,2024-04-13,"65-74 Years",NA,90,NA
"29425","Wisconsin",NA,2024-04-20,"65-74 Years",NA,90,NA
"29426","Wisconsin",11,2024-04-27,"65-74 Years",NA,90,NA
"29427","Wisconsin",11,2024-05-04,"65-74 Years",NA,90,NA
"29428","Wisconsin",NA,2024-05-11,"65-74 Years",NA,90,NA
"29429","Wisconsin",NA,2024-05-18,"65-74 Years",NA,90,NA
"29430","Wisconsin",NA,2024-05-25,"65-74 Years",NA,90,NA
"29431","Wisconsin",NA,2024-06-01,"65-74 Years",NA,90,NA
"29432","Wisconsin",NA,2024-06-08,"65-74 Years",NA,90,NA
"29433","Wisconsin",NA,2024-06-15,"65-74 Years",NA,90,NA
"29434","Wisconsin",NA,2024-06-22,"65-74 Years",NA,90,NA
"29435","Wisconsin",NA,2024-06-29,"65-74 Years",NA,90,NA
"29436","Wisconsin",NA,2024-07-06,"65-74 Years",NA,90,NA
"29437","Wisconsin",NA,2024-07-13,"65-74 Years",NA,90,NA
"29438","Wisconsin",NA,2024-07-20,"65-74 Years",NA,90,NA
"29439","Wisconsin",NA,2024-07-27,"65-74 Years",NA,90,NA
"29440","Wisconsin",NA,2024-08-03,"65-74 Years",NA,90,NA
"29441","Wisconsin",NA,2024-08-10,"65-74 Years",NA,90,NA
"29442","Wisconsin",NA,2024-08-17,"65-74 Years",NA,90,NA
"29443","Wisconsin",NA,2024-08-24,"65-74 Years",NA,90,NA
"29444","Wisconsin",NA,2024-08-31,"65-74 Years",NA,90,NA
"29445","Wisconsin",NA,2024-09-07,"65-74 Years",NA,90,NA
"29446","Wisconsin",NA,2024-09-14,"65-74 Years",NA,90,NA
"29447","Wisconsin",NA,2024-09-21,"65-74 Years",NA,90,NA
"29448","Wisconsin",NA,2024-09-28,"65-74 Years",NA,90,NA
"29449","Wisconsin",NA,2024-10-05,"65-74 Years",NA,90,NA
"29450","Wisconsin",NA,2024-10-12,"65-74 Years",NA,90,NA
"29451","Wisconsin",NA,2024-10-19,"65-74 Years",NA,90,NA
"29452","Wisconsin",NA,2024-10-26,"65-74 Years",NA,90,NA
"29453","Wisconsin",NA,2024-11-02,"65-74 Years",NA,90,NA
"29454","Wisconsin",NA,2024-11-09,"65-74 Years",NA,90,NA
