"","state","date","percent_visits_rsv","rsv_ww","hosp_rate","age","N_epic","search_volume","search_volume_vax","percent_visits_rsv_3m","rsv_ww_3m","hosp_rate_3m","N_epic_3m","google_3m","MMWRyear","MMWRweek","epiyr","epiwk"
"2618","Nebraska",2023-09-16,0.02,1.172627846,NA,"Total",NA,1144.72,649.94,1.93548387096774,24.5724741270927,NA,NA,27.3745744511805,2023,37,2023,11
"2619","Nebraska",2023-09-23,0.01,1.029168184,NA,"Total",NA,1434.07,748.86,1.93548387096774,7.33031197839606,NA,NA,34.1937565306997,2023,38,2023,12
"2620","Nebraska",2023-09-30,0.02,1.051288472,NA,"Total",NA,1289.5,746.55,1.61290322580645,7.32036264432727,NA,NA,37.2536632109133,2023,39,2023,13
"2621","Nebraska",2023-10-07,0.03,1.05294689,NA,"Total",NA,1193.07,814.97,1.93548387096774,7.05104655401325,NA,NA,37.7192990903969,2023,40,2023,14
"2622","Nebraska",2023-10-14,0.05,1.126892644,NA,"Total",11,1258.18,635.6,3.2258064516129,7.27095430186955,NA,NA,36.0253860636674,2023,41,2023,15
"2623","Nebraska",2023-10-21,0.05,1.15315111,NA,"Total",NA,1550.07,901.92,4.19354838709677,7.50017412373689,NA,NA,38.5348119399248,2023,42,2023,16
"2624","Nebraska",2023-10-28,0.16,1.04846004,NA,"Total",27,1395.55,678.68,8.38709677419355,7.4900774388489,NA,NA,40.484800624058,2023,43,2023,17
"2625","Nebraska",2023-11-04,0.21,1.033740217,NA,"Total",37,1429.14,491.46,13.5483870967742,7.28045806178692,NA,NA,42.1312351629726,2023,44,2023,18
"2626","Nebraska",2023-11-11,0.31,1.011202931,NA,"Total",34,2097.44,775.92,21.9354838709677,6.96103440514872,NA,16.9550173010381,47.4026955839228,2023,45,2023,19
"2627","Nebraska",2023-11-18,0.38,1.007451178,NA,"Total",38,2168.9,727.18,29.0322580645161,6.86875283629104,NA,18.8581314878893,54.8504620244326,2023,46,2023,20
"2628","Nebraska",2023-11-25,0.54,1.006932063,NA,"Total",69,2012.24,0,39.6774193548387,6.8084268874925,NA,24.3944636678201,60.4660211004801,2023,47,2023,21
"2629","Nebraska",2023-12-02,0.64,1.034211157,NA,"Total",104,2631.9,804.65,50.3225806451613,6.86020192070147,NA,36.5051903114187,65.6131514448195,2023,48,2023,22
"2630","Nebraska",2023-12-09,0.63,1.036371206,NA,"Total",130,3013.47,787.17,58.3870967741936,6.92528018488857,NA,52.4221453287197,73.7468038695449,2023,49,2023,23
"2631","Nebraska",2023-12-16,0.79,5.939703178,NA,"Total",148,3221.05,433.63,66.4516129032258,18.0254140366414,NA,66.0899653979239,85.3882786881299,2023,50,2023,24
"2632","Nebraska",2023-12-23,1.13,8.222902699,NA,"Total",211,3724.47,540.11,82.258064516129,34.2020085866123,NA,84.6020761245675,95.9103012909719,2023,51,2023,25
"2633","Nebraska",2023-12-30,1.09,15.41571673,NA,"Total",198,3438.13,529.91,97.0967741935484,66.5596137330661,NA,96.3667820069204,100,2023,52,2023,26
"2634","Nebraska",2024-01-06,0.88,19.63424092,NA,"Total",169,2848.62,353.81,100,97.3762071711503,NA,100,96.4133036071131,2024,1,2023,27
"2635","Nebraska",2024-01-13,0.61,9.388885889,NA,"Total",127,2245.46,0,83.2258064516129,100,NA,85.4671280276817,82.1696609573705,2024,2,2023,28
"2636","Nebraska",2024-01-20,0.53,6.07895323,NA,"Total",138,1802.09,309.02,65.1612903225807,78.9896343908996,NA,75.0865051903114,66.4137369807341,2024,3,2023,29
"2637","Nebraska",2024-01-27,0.52,5.86192572,NA,"Total",127,1796.17,289.61,53.5483870967742,47.9980196160613,NA,67.8200692041522,56.278091037352,2024,4,2023,30
"2638","Nebraska",2024-02-03,0.55,6.711232321,NA,"Total",137,1956.67,436.81,51.6129032258065,41.9725397548447,NA,69.5501730103806,53.4968917480847,2024,5,2023,31
"2639","Nebraska",2024-02-10,0.55,6.771090434,NA,"Total",139,1291.71,0,52.258064516129,43.5300447412032,NA,69.7231833910035,48.5816644436205,2024,6,2023,32
"2640","Nebraska",2024-02-17,0.49,7.377594533,NA,"Total",121,1294.23,0,51.2903225806452,46.9407293862027,NA,68.6851211072664,43.7477187694115,2024,7,2023,33
"2641","Nebraska",2024-02-24,0.37,8.183912443,NA,"Total",112,1252.03,310.31,45.4838709677419,50.2546772856514,NA,64.3598615916955,36.9616656955887,2024,8,2023,34
"2642","Nebraska",2024-03-02,0.34,9.921520076,NA,"Total",97,1135.36,0,38.7096774193548,57.3440373839518,NA,57.0934256055363,35.455933125635,2024,9,2023,35
"2643","Nebraska",2024-03-09,0.32,8.447813542,NA,"Total",88,1036.95,0,33.2258064516129,59.7523336485941,NA,51.3840830449827,32.9781916763373,2024,10,2023,36
"2644","Nebraska",2024-03-16,0.37,9.393221183,NA,"Total",75,713.14,0,33.2258064516129,62.4736212512715,NA,44.9826989619377,27.7883981066388,2024,11,2023,37
"2645","Nebraska",2024-03-23,0.19,8.581005571,NA,"Total",56,797.8,0,28.3870967741936,59.4570834698066,NA,37.8892733564014,24.537518117425,2024,12,2023,38
"2646","Nebraska",2024-03-30,0.25,9.879987829,NA,"Total",48,579.56,0,26.1290322580645,62.6798817537969,NA,30.9688581314879,20.1326123280349,2024,13,2023,39
"2647","Nebraska",2024-04-06,0.17,5.930461602,NA,"Total",52,442.47,0,19.6774193548387,54.8876907217304,NA,26.9896193771626,17.5259181501688,2024,14,2023,40
"2648","Nebraska",2024-04-13,0.15,5.910309006,NA,"Total",32,369.16,0,18.3870967741936,48.8778660901417,NA,22.8373702422145,13.3978899519918,2024,15,2023,41
"2649","Nebraska",2024-04-20,0.11,5.751322861,NA,"Total",31,555.71,0,13.8709677419355,39.5871990988267,NA,19.8961937716263,13.1682019328464,2024,16,2023,42
"2650","Nebraska",2024-04-27,0.11,5.28731491,NA,"Total",17,324.84,0,11.9354838709677,38.1399366572747,NA,13.840830449827,12.035363287476,2024,17,2023,43
"2651","Nebraska",2024-05-04,0.05,6.157877971,NA,"Total",11,347.65,0,8.70967741935484,38.6970370345217,NA,10.2076124567474,11.828210696624,2024,18,2023,44
"2652","Nebraska",2024-05-11,0.07,5.585766223,NA,"Total",NA,468.19,0,7.41935483870968,38.3244876502095,NA,NA,10.9853471563468,2024,19,2023,45
"2653","Nebraska",2024-05-18,0.02,5.570538904,NA,"Total",NA,0,0,4.51612903225806,38.9618219538159,NA,NA,7.85696744401054,2024,20,2023,46
"2654","Nebraska",2024-05-25,0.05,6.223305814,NA,"Total",NA,324.28,0,4.51612903225806,39.1090531546967,NA,NA,7.6319020768227,2024,21,2023,47
"2655","Nebraska",2024-06-01,0.03,5.409497978,NA,"Total",NA,0,0,3.2258064516129,38.7123996170201,NA,NA,3.12298661838563,2024,22,2023,48
"2656","Nebraska",2024-06-08,0.01,5.450300219,NA,"Total",NA,0,0,2.90322580645161,38.4418284782944,NA,NA,3.12298661838563,2024,23,2023,49
"2657","Nebraska",2024-06-15,0.01,5.356522707,NA,"Total",NA,347.35,0,1.61290322580645,36.4913206838256,NA,NA,3.34516282809995,2024,24,2023,50
"2658","Nebraska",2024-06-22,0.01,5.639590063,NA,"Total",NA,0,0,0.967741935483871,37.0090931249515,NA,NA,3.34516282809995,2024,25,2023,51
"2659","Nebraska",2024-06-29,0.01,5.93876508,NA,"Total",NA,0,0,0.967741935483871,38.1082775818362,NA,NA,3.34516282809995,2024,26,2023,52
"2660","Nebraska",2024-07-06,0.01,6.13400771,NA,"Total",NA,0,0,0.967741935483871,39.857839319008,NA,NA,0,2024,27,2024,1
"2661","Nebraska",2024-07-13,0,5.835370515,NA,"Total",NA,0,0,0.645161290322581,40.298400855737,NA,NA,0,2024,28,2024,2
"2662","Nebraska",2024-07-20,0,5.734682355,NA,"Total",NA,359.92,0,0.32258064516129,39.8391568503864,NA,NA,3.46621852624077,2024,29,2024,3
"2663","Nebraska",2024-07-27,0.01,5.836208126,NA,"Total",NA,0,0,0.32258064516129,39.1690233359112,NA,NA,3.46621852624077,2024,30,2024,4
"2664","Nebraska",2024-08-03,0.01,5.730021474,NA,"Total",NA,0,0,0.645161290322581,38.9319581186143,NA,NA,3.46621852624077,2024,31,2024,5
"2665","Nebraska",2024-08-10,0,5.452275044,NA,"Total",NA,0,0,0.645161290322581,38.2964615833542,NA,NA,0,2024,32,2024,6
"2666","Nebraska",2024-08-17,0.01,5.488712699,NA,"Total",NA,413.02,0,0.645161290322581,37.5144983293036,NA,NA,3.97759939905524,2024,33,2024,7
"2667","Nebraska",2024-08-24,0.01,5.318413123,NA,"Total",NA,542.51,325.57,0.645161290322581,36.5882628150091,NA,NA,9.20225546893433,2024,34,2024,8
"2668","Nebraska",2024-08-31,0.01,5.62775529,NA,"Total",NA,427.26,0,0.967741935483871,36.9831431314736,NA,NA,13.316993542733,2024,35,2024,9
"2669","Nebraska",2024-09-07,0.01,5.40051898,NA,"Total",NA,618.03,0,0.967741935483871,36.7846822536099,NA,NA,15.291347454893,2024,36,2024,10
"2670","Nebraska",2024-09-14,0,5.551731236,NA,"Total",NA,928.99,0,0.645161290322581,37.3097141725779,NA,NA,19.0133527227902,2024,37,2024,11
"2671","Nebraska",2024-09-21,0,5.431971067,NA,"Total",NA,797.82,513.27,0.32258064516129,36.8691441500295,NA,NA,22.5820400340921,2024,38,2024,12
"2672","Nebraska",2024-09-28,0.01,5.405365315,NA,"Total",NA,891.83,447.24,0.32258064516129,36.8800497781109,NA,NA,25.218877754932,2024,39,2024,13
"2673","Nebraska",2024-10-05,0,5.214455668,NA,"Total",NA,671.62,469.36,0.32258064516129,36.121084104974,NA,NA,22.7402695583923,2024,40,2024,14
"2674","Nebraska",2024-10-12,0,5.259484862,NA,"Total",NA,1242.62,617.27,0.32258064516129,35.7329412298143,NA,NA,27.0239270391433,2024,41,2024,15
"2675","Nebraska",2024-10-19,0,5.284613854,NA,"Total",NA,1045.6,488.85,0,35.4612161996748,NA,NA,28.5048128548247,2024,42,2024,16
"2676","Nebraska",2024-10-26,0.01,5.134039738,NA,"Total",NA,717.08,384.68,0.32258064516129,35.2802575526987,NA,NA,28.9426165173133,2024,43,2024,17
"2677","Nebraska",2024-11-02,0.01,5.194362825,NA,"Total",NA,647.16,421.34,0.645161290322581,35.1337145020389,NA,NA,23.2080241533565,2024,44,2024,18
"2678","Nebraska",2024-11-09,0.01,5.395677264,NA,"Total",NA,531.69,0,0.967741935483871,35.3836386700756,NA,NA,18.2588010959537,2024,45,2024,19
"2679","Nebraska",2024-11-16,0.04,5.440168354,NA,"Total",NA,826.73,0,1.93548387096774,36.0725148685107,NA,NA,19.3147881525283,2024,46,2024,20
"2680","Nebraska",2024-11-23,0.04,5.494612961,NA,"Total",12,1047.13,408.85,2.90322580645161,36.7481628199173,NA,NA,23.166709201485,2024,47,2024,21
"2681","Nebraska",2024-11-30,0.08,5.203465272,NA,"Total",NA,759.98,0,5.16129032258065,36.3156313301378,NA,NA,25.3652617335908,2024,48,2024,22
"2682","Nebraska",2024-12-07,0.08,4.305366704,NA,"Total",28,818.78,0,6.45161290322581,33.7620058087984,NA,NA,25.2886990605423,2024,49,2024,23
"2683","Nebraska",2024-12-14,0.1,3.467553845,NA,"Total",33,1001.07,335.27,8.38709677419355,29.2005479611813,NA,NA,24.8451170831066,2024,50,2024,24
"2684","Nebraska",2024-12-21,0.18,5.365830823,NA,"Total",42,1065.74,0,11.6129032258065,29.56591649481,NA,17.8200692041523,27.7897463801265,2024,51,2024,25
"2685","Nebraska",2024-12-28,0.32,5.480374126,NA,"Total",79,1137.23,0,19.3548387096774,32.2100164047656,NA,26.643598615917,30.8565870382765,2024,52,2024,26
"2686","Nebraska",2025-01-04,0.25,10.99547838,NA,"Total",72,1823.06,0,24.1935483870968,49.149981389213,NA,33.3910034602076,38.7727822104944,2025,1,2024,27
"2687","Nebraska",2025-01-11,0.33,18.88966315,NA,"Total",92,1707.53,332.42,29.0322580645161,79.5824392346368,NA,42.0415224913495,44.953556793613,2025,2,2024,28
"2688","Nebraska",2025-01-18,0.4,11.32525691,NA,"Total",67,2246.03,361.88,31.6129032258065,92.7350829997035,NA,39.9653979238754,55.6318828157729,2025,3,2024,29
"2689","Nebraska",2025-01-25,NA,11.81415263,NA,"Total",53,1669.7,0,NA,94.5773322231368,NA,36.6782006920415,54.1549455153053,2025,4,2024,30
"2690","Nebraska",2025-02-01,NA,NA,NA,NA,NA,2045.91,0,NA,NA,NA,NA,57.4137225349468,2025,5,2024,31
"2691","Nebraska",2025-02-08,NA,NA,NA,NA,NA,2042.13,327.38,NA,NA,NA,NA,55.4500585054388,2025,6,2024,32
"2692","Nebraska",2025-02-15,NA,NA,NA,NA,NA,2302.04,321.6,NA,NA,NA,NA,61.5398246281414,2025,7,2024,33
"2693","Nebraska",2025-02-22,NA,NA,NA,NA,NA,1798.03,0,NA,NA,NA,NA,59.1526101130142,2025,8,2024,34
"2694","Nebraska",2025-02-22,NA,NA,NA,NA,NA,1819.16,0,NA,NA,NA,NA,57.005291973439,2025,8,2024,34
"2695","Nebraska",2025-03-01,NA,NA,NA,NA,NA,1361.7,129.25,NA,NA,NA,NA,47.9493241779143,2025,9,2024,35
"2696","Nebraska",2025-03-01,NA,NA,NA,NA,NA,1372.12,129.25,NA,NA,NA,NA,43.8475873127465,2025,9,2024,35
"2697","Nebraska",2025-03-08,NA,NA,NA,NA,NA,1214.67,124.31,NA,NA,NA,NA,38.0260313088365,2025,10,2024,36
"2698","Nebraska",2025-03-08,NA,NA,NA,NA,NA,1222.12,124.31,NA,NA,NA,NA,36.681802641653,2025,10,2024,36
"2699","Nebraska",2025-03-15,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2025,11,2024,37
"2700","Nevada",2023-07-01,0.01,1.444855862,NA,"Total",NA,256.88,0,NA,NA,NA,NA,NA,2023,26,2022,52
"2701","Nevada",2023-07-08,0.01,1.190794302,NA,"Total",NA,175.85,0,NA,NA,NA,NA,NA,2023,27,2023,1
"2702","Nevada",2023-07-15,0.01,2.21306162,NA,"Total",NA,188.87,0,0.952380952380952,8.63210736628607,NA,NA,7.46665769770847,2023,28,2023,2
"2703","Nevada",2023-07-22,0.01,1.303534496,NA,"Total",NA,383.91,0,0.952380952380952,8.38051451878218,NA,NA,8.9925417507006,2023,29,2023,3
"2704","Nevada",2023-07-29,0,1.395900009,NA,"Total",NA,208.28,0,0.634920634920635,8.74566191527301,NA,NA,9.38209083232332,2023,30,2023,4
"2705","Nevada",2023-08-05,0,1.217932451,NA,"Total",NA,438.31,147.05,0.317460317460317,6.9740445841549,NA,NA,12.3783635094733,2023,31,2023,5
"2706","Nevada",2023-08-12,0.02,1.183704677,NA,"Total",NA,677.76,322.03,0.634920634920635,6.7607128974368,NA,NA,15.9080889992925,2023,32,2023,6
"2707","Nevada",2023-08-19,0.01,1.565676154,NA,"Total",NA,604.48,240.27,0.952380952380952,7.06296346978679,NA,NA,20.6672424417508,2023,33,2023,7
"2708","Nevada",2023-08-26,0.02,1.731315148,NA,"Total",NA,826.92,323.12,1.58730158730159,7.97693294413687,NA,NA,25.3352248225528,2023,34,2023,8
"2709","Nevada",2023-09-02,0.04,1.516924411,NA,"Total",NA,879.45,284.48,2.22222222222222,8.57016031020654,NA,NA,27.7579246151056,2023,35,2023,9
"2710","Nevada",2023-09-09,0.01,1.969786651,NA,"Total",NA,926.75,480.57,2.22222222222222,9.28959370887918,NA,NA,31.6290310762389,2023,36,2023,10
"2711","Nevada",2023-09-16,0.03,2.336084556,NA,"Total",NA,912.87,402.37,2.53968253968254,10.366257922852,NA,NA,32.6614622685138,2023,37,2023,11
"2712","Nevada",2023-09-23,0.03,2.996579966,NA,"Total",NA,1147.48,632.88,2.22222222222222,13.0004721605448,NA,NA,35.8810379807352,2023,38,2023,12
"2713","Nevada",2023-09-30,0.03,5.474445001,NA,"Total",NA,1119.6,517.52,2.85714285714286,19.2397762287264,NA,NA,38.1975517146526,2023,39,2023,13
"2714","Nevada",2023-10-07,0.06,1.25593944,NA,"Total",NA,1200.61,665.17,3.80952380952381,17.3168059578909,NA,NA,41.6538838992386,2023,40,2023,14
"2715","Nevada",2023-10-14,0.04,3.149909438,NA,"Total",NA,920.96,370.23,4.12698412698413,17.5897767022209,NA,NA,38.9329262066952,2023,41,2023,15
"2716","Nevada",2023-10-21,0.09,1.70985449,NA,"Total",11,1158.66,432.64,6.03174603174603,10.8877183146123,NA,NA,39.4021148322945,2023,42,2023,16
"2717","Nevada",2023-10-28,0.13,3.94768656,NA,"Total",11,1139.27,403.55,8.25396825396825,15.6798056107483,NA,NA,38.6652989005419,2023,43,2023,17
"2718","Nevada",2023-11-04,0.16,3.996021365,NA,"Total",20,1061.56,329.52,12.0634920634921,17.1861292123821,NA,6.29685157421289,40.3541857607378,2023,44,2023,18
"2719","Nevada",2023-11-11,0.27,7.041653535,NA,"Total",36,1502.47,468.48,17.7777777777778,26.678271427099,NA,10.0449775112444,44.484030649813,2023,45,2023,19
"2720","Nevada",2023-11-18,0.37,5.696126132,NA,"Total",53,1562.5,319.68,25.3968253968254,29.790998844466,NA,16.3418290854573,49.5678683869449,2023,46,2023,20
"2721","Nevada",2023-11-25,0.51,9.92960169,NA,"Total",95,1640.27,272.32,36.5079365079365,40.3544855422933,NA,27.5862068965517,56.5193315083105,2023,47,2023,21
"2722","Nevada",2023-12-02,0.7,7.958967929,NA,"Total",98,2075.82,448.08,50.1587301587301,41.9875700996755,NA,36.8815592203898,63.4064103226302,2023,48,2023,22
"2723","Nevada",2023-12-09,0.6,11.44539073,NA,"Total",139,1992.41,292.63,57.4603174603175,52.2229215699133,NA,49.7751124437781,68.5704882036178,2023,49,2023,23
"2724","Nevada",2023-12-16,0.76,11.50575587,NA,"Total",182,2557.88,510.1,65.3968253968254,55.0289312305569,NA,62.8185907046477,79.5928173059252,2023,50,2023,24
"2725","Nevada",2023-12-23,0.95,11.69233788,NA,"Total",205,3045.42,406.71,73.3333333333333,61.6754080043346,NA,78.8605697151424,91.2396501625824,2023,51,2023,25
"2726","Nevada",2023-12-30,1.22,12.76549814,NA,"Total",251,2627.6,370.01,93.015873015873,64.0255804636984,NA,95.6521739130435,98.8695509074464,2023,52,2023,26
"2727","Nevada",2024-01-06,0.98,17.13022834,NA,"Total",211,2651.99,185.54,100,74.0387659039985,NA,100,100,2024,1,2023,27
"2728","Nevada",2024-01-13,0.79,17.13463458,NA,"Total",193,2007.37,253.86,94.9206349206349,83.7276258582251,NA,98.2008995502249,87.5309459087737,2024,2,2023,28
"2729","Nevada",2024-01-20,0.59,21.90579829,NA,"Total",129,2072.36,254.23,74.9206349206349,100,NA,79.9100449775112,80.8614043706854,2024,3,2023,29
"2730","Nevada",2024-01-27,0.54,9.10592422,NA,"Total",119,1602.3,201.86,60.9523809523809,85.7144211103368,NA,66.1169415292354,68.2525306275908,2024,4,2023,30
"2731","Nevada",2024-02-03,0.53,9.352561351,NA,"Total",119,1024.3,208.28,52.6984126984127,71.8600831670716,NA,55.0224887556222,56.4438961634881,2024,5,2023,31
"2732","Nevada",2024-02-10,0.45,13.22395822,NA,"Total",89,1206.6,0,48.2539682539683,56.4039003787971,NA,49.0254872563718,46.0443891358689,2024,6,2023,32
"2733","Nevada",2024-02-17,0.43,7.901833953,NA,"Total",77,1046.26,208.54,44.7619047619048,54.2602719417054,NA,42.7286356821589,39.3652379997141,2024,7,2023,33
"2734","Nevada",2024-02-24,0.36,6.125829744,NA,"Total",78,1021.01,188.95,39.3650793650794,48.5157577460534,NA,36.5817091454273,39.3257185276654,2024,8,2023,34
"2735","Nevada",2024-03-02,0.31,6.703883952,NA,"Total",102,673.55,0,34.9206349206349,36.9081424402196,NA,38.5307346326837,32.9227232159481,2024,9,2023,35
"2736","Nevada",2024-03-09,0.24,4.763839198,NA,"Total",114,860.9,0,28.8888888888889,31.321605469846,NA,44.0779610194903,30.6961793439287,2024,10,2023,36
"2737","Nevada",2024-03-09,0.24,4.763839198,NA,"Total",114,855.62,0,25.0793650793651,28.8968689318372,NA,49.4752623688156,28.7095150636456,2024,10,2023,36
"2738","Nevada",2024-03-16,0.16,2.9338211,NA,"Total",70,506.98,0,20.3174603174603,22.1850681967431,NA,44.6776611694153,26.7086766262143,2024,11,2023,37
"2739","Nevada",2024-03-16,0.16,2.9338211,NA,"Total",70,505.66,0,17.7777777777778,18.9271074418246,NA,38.0809595202399,22.4415346047632,2024,11,2023,37
"2740","Nevada",2024-03-23,0.15,4.129745375,NA,"Total",52,538.8,0,14.9206349206349,17.7982372997599,NA,28.7856071964018,18.6358935304582,2024,12,2023,38
"2741","Nevada",2024-03-23,0.15,4.129745375,NA,"Total",52,536.93,0,14.6031746031746,19.9273279126137,NA,26.0869565217391,18.9956528580746,2024,12,2023,38
"2742","Nevada",2024-03-30,0.09,4.521269457,NA,"Total",32,523.7,0,12.3809523809524,22.7534444702685,NA,20.3898050974513,19.2123492944753,2024,13,2023,39
"2743","Nevada",2024-03-30,0.09,4.521269457,NA,"Total",32,523.43,0,10.4761904761905,23.4504704150696,NA,17.3913043478261,19.0277248916218,2024,13,2023,39
"2744","Nevada",2024-04-06,0.06,2.703158178,NA,"Total",12,311.47,0,7.61904761904762,20.9107331816648,NA,11.3943028485757,16.3194999165166,2024,14,2023,40
"2745","Nevada",2024-04-06,0.06,2.703158178,NA,"Total",12,310.07,0,6.66666666666667,17.673970003459,NA,8.39580209895053,13.7533768728206,2024,14,2023,40
"2746","Nevada",2024-04-13,0.08,3.069952434,NA,"Total",19,326.38,0,6.34920634920635,15.0902065373782,NA,6.44677661169415,11.3864127490538,2024,15,2023,41
"2747","Nevada",2024-04-13,0.08,3.069952434,NA,"Total",19,330.8,0,6.98412698412698,15.7432062495032,NA,7.49625187406297,11.6186046623367,2024,15,2023,41
"2748","Nevada",2024-04-20,0.05,0.936222657,NA,"Total",NA,410.31,0,6.66666666666667,12.5975507009703,NA,NA,12.8226873000753,2024,16,2023,42
"2749","Nevada",2024-04-20,0.05,0.936222657,NA,"Total",NA,417.49,0,5.71428571428571,8.79889544031237,NA,NA,13.9171003998794,2024,16,2023,42
"2750","Nevada",2024-04-27,0.04,1.080664638,NA,"Total",NA,244.69,0,4.44444444444444,5.25738862314525,NA,NA,12.8827472879912,2024,17,2023,43
"2751","Nevada",2024-04-27,0.04,1.080664638,NA,"Total",NA,245.55,0,4.12698412698413,5.51453706663604,NA,NA,10.9036505661855,2024,17,2023,43
"2752","Nevada",2024-05-04,0.05,1.182808108,NA,"Total",NA,262.85,0,4.12698412698413,5.9535303875053,NA,NA,9.04611525992161,2024,18,2023,44
"2753","Nevada",2024-05-04,0.05,1.182808108,NA,"Total",NA,262.21,0,4.44444444444444,6.13537526488377,NA,NA,9.25656545757903,2024,18,2023,44
"2754","Nevada",2024-05-11,0.03,2.887837501,NA,"Total",NA,310.95,0,4.12698412698413,9.35266490340821,NA,NA,10.0421500995194,2024,19,2023,45
"2755","Nevada",2024-05-11,0.03,2.887837501,NA,"Total",NA,309.08,0,3.49206349206349,12.3881096645542,NA,NA,10.5974647477901,2024,19,2023,45
"2756","Nevada",2024-05-18,0.02,3.024484395,NA,"Total",NA,350.25,0,2.53968253968254,15.6668253629767,NA,NA,11.6550010150138,2024,20,2023,46
"2757","Nevada",2024-05-18,0.02,3.024484395,NA,"Total",NA,346.45,0,2.22222222222222,15.9100963002533,NA,NA,12.0814269292169,2024,20,2023,46
"2758","Nevada",2024-05-25,0.02,2.289396855,NA,"Total",NA,274.73,0,1.9047619047619,14.8446991104949,NA,NA,11.6688148122345,2024,21,2023,47
"2759","Nevada",2024-05-25,0.02,2.289396855,NA,"Total",NA,275.43,0,1.9047619047619,13.5360309834601,NA,NA,10.7700771530605,2024,21,2023,47
"2760","Nevada",2024-06-01,0.02,1.411217913,NA,"Total",NA,331.06,0,1.9047619047619,10.6639507065899,NA,NA,10.5852125102552,2024,22,2023,48
"2761","Nevada",2024-06-01,0.02,1.411217913,NA,"Total",NA,333.07,0,1.9047619047619,9.10053855675451,NA,NA,11.2859924492583,2024,22,2023,48
"2762","Nevada",2024-06-08,0.01,1.144116741,NA,"Total",NA,291.2,0,1.58730158730159,7.06160917737931,NA,NA,11.4754216511452,2024,23,2023,49
"2763","Nevada",2024-06-08,0.01,1.144116741,NA,"Total",NA,290.92,0,1.26984126984127,6.58609194783947,NA,NA,10.9932600681561,2024,23,2023,49
"2764","Nevada",2024-06-15,0.02,1.208007219,NA,"Total",NA,232.66,0,1.26984126984127,6.22431822180076,NA,NA,9.78713539082836,2024,24,2023,50
"2765","Nevada",2024-06-15,0.02,1.208007219,NA,"Total",NA,232.99,0,1.58730158730159,6.33806172530188,NA,NA,9.0879170115111,2024,24,2023,50
"2766","Nevada",2024-06-22,0.02,1.164798636,NA,"Total",NA,264.58,0,1.9047619047619,6.37488147168635,NA,NA,8.77152099516998,2024,25,2023,51
"2767","Nevada",2024-06-22,0.02,1.164798636,NA,"Total",NA,263.95,0,1.9047619047619,6.29795771456969,NA,NA,9.14737639954787,2024,25,2023,51
"2768","Nevada",2024-06-29,0.01,1.372693681,NA,"Total",NA,152.64,0,1.58730158730159,6.59114718119232,NA,NA,8.18221239373887,2024,26,2023,52
"2769","Nevada",2024-06-29,0.01,1.372693681,NA,"Total",NA,151.98,0,1.26984126984127,6.9612604049316,NA,NA,6.82966146587211,2024,26,2023,52
"2770","Nevada",2024-07-06,0.01,0.988555654,NA,"Total",NA,197.88,0,0.952380952380952,6.64749699498864,NA,NA,6.03602878555101,2024,27,2024,1
"2771","Nevada",2024-07-06,0.01,0.988555654,NA,"Total",NA,197.53,0,0.952380952380952,5.96362036130641,NA,NA,6.57524735706023,2024,27,2024,1
"2772","Nevada",2024-07-13,0,1.462508776,NA,"Total",NA,240.77,0,0.634920634920635,6.12351717053964,NA,NA,7.64179262247132,2024,28,2024,2
"2773","Nevada",2024-07-13,0,1.462508776,NA,"Total",NA,242.16,0,0.317460317460317,6.96729061345511,NA,NA,8.1736838754548,2024,28,2024,2
"2774","Nevada",2024-07-20,0.01,1.131683323,NA,"Total",NA,0,0,0.317460317460317,7.22209920199015,NA,NA,5.80095399284806,2024,29,2024,3
"2775","Nevada",2024-07-27,0.01,1.201862244,NA,"Total",NA,224,0,0.634920634920635,6.75807309586057,NA,NA,5.59951279337803,2024,30,2024,4
"2776","Nevada",2024-07-27,0.01,1.201862244,NA,"Total",NA,222.92,0,0.952380952380952,6.29404698973099,NA,NA,5.36840195987753,2024,30,2024,4
"2777","Nevada",2024-08-03,0,0.93186962,NA,"Total",NA,191.7,0,0.634920634920635,5.93832088878129,NA,NA,7.6711018965743,2024,31,2024,5
"2778","Nevada",2024-08-03,0,0.93186962,NA,"Total",NA,192.99,0,0.317460317460317,5.45765603958074,NA,NA,7.2986098515197,2024,31,2024,5
"2779","Nevada",2024-08-10,0.01,1.438406674,NA,"Total",NA,362.66,0,0.317460317460317,5.87877344305166,NA,NA,8.97716639379412,2024,32,2024,6
"2780","Nevada",2024-08-10,0.01,1.438406674,NA,"Total",NA,360.31,0,0.634920634920635,6.78055569572313,NA,NA,11.0025093062951,2024,32,2024,6
"2781","Nevada",2024-08-17,0,1.355459441,NA,"Total",NA,371.53,0,0.634920634920635,7.53466791707721,NA,NA,13.1471313547972,2024,33,2024,7
"2782","Nevada",2024-08-17,0,1.355459441,NA,"Total",NA,371.34,0,0.317460317460317,7.3869978857598,NA,NA,13.2513954938192,2024,33,2024,7
"2783","Nevada",2024-08-24,0.01,1.192361329,NA,"Total",NA,320.71,159.15,0.317460317460317,6.94896610956238,NA,NA,12.7757203895251,2024,34,2024,8
"2784","Nevada",2024-08-24,0.01,1.192361329,NA,"Total",NA,320.93,159.15,0.634920634920635,6.65860436468236,NA,NA,12.1679133118158,2024,34,2024,8
