"","geography","Level","date","N_ED_epic","N_RSV_ED_epic","N_flu_ED_epic","N_covid_ED_epic","pct_RSV_ED_epic","pct_flu_ED_epic","pct_covid_ED_epic","ED_epic_scale_RSV","ED_epic_scale_flu","ED_epic_scale_covid"
"21243","Pennsylvania","<1 Years",2024-12-21,1003,205,43,50,16.246359976186,2.27300442596883,3.80466030827983,68.1085795473301,20.5923257292356,27.4825498903549
"21244","Pennsylvania","<1 Years",2024-12-28,1164,220,108,77,18.1505225945644,4.98628128975724,4.90280602926637,76.0912791400378,45.1733077697414,35.4148860566649
"21245","Pennsylvania","<1 Years",2025-01-04,1224,273,94,83,20.5476497197982,7.08174255393423,6.12707029731729,86.1406024181976,64.1571779338024,44.2582258293292
"21246","Pennsylvania","<1 Years",2025-01-11,902,143,79,50,19.0193079159415,8.57213464447709,6.3131344257008,79.7334324751417,77.6594127038265,45.602239821847
"21247","Pennsylvania","<1 Years",2025-01-18,897,124,94,54,17.3271458024437,8.97247637157811,6.11478329727347,72.6394890882488,81.2863160011904,44.1694720210136
"21248","Pennsylvania","<1 Years",2025-01-25,454,52,63,22,13.7104201106985,11.0381141783406,5.46970637272,57.4773204647437,100,39.509829023825
"21249","Puerto Rico","<1 Years",2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21250","Puerto Rico","<1 Years",2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21251","Puerto Rico","<1 Years",2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21252","Puerto Rico","<1 Years",2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21253","Puerto Rico","<1 Years",2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21254","Puerto Rico","<1 Years",2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21255","Puerto Rico","<1 Years",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21256","Puerto Rico","<1 Years",2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21257","Puerto Rico","<1 Years",2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21258","Puerto Rico","<1 Years",2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21259","Puerto Rico","<1 Years",2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21260","Puerto Rico","<1 Years",2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21261","Puerto Rico","<1 Years",2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21262","Puerto Rico","<1 Years",2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21263","Puerto Rico","<1 Years",2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21264","Puerto Rico","<1 Years",2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21265","Puerto Rico","<1 Years",2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21266","Puerto Rico","<1 Years",2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21267","Puerto Rico","<1 Years",2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21268","Puerto Rico","<1 Years",2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21269","Puerto Rico","<1 Years",2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21270","Puerto Rico","<1 Years",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21271","Puerto Rico","<1 Years",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21272","Puerto Rico","<1 Years",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21273","Puerto Rico","<1 Years",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21274","Puerto Rico","<1 Years",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21275","Puerto Rico","<1 Years",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21276","Puerto Rico","<1 Years",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21277","Puerto Rico","<1 Years",2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21278","Puerto Rico","<1 Years",2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21279","Puerto Rico","<1 Years",2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21280","Puerto Rico","<1 Years",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21281","Puerto Rico","<1 Years",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21282","Puerto Rico","<1 Years",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21283","Puerto Rico","<1 Years",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21284","Puerto Rico","<1 Years",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21285","Puerto Rico","<1 Years",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21286","Puerto Rico","<1 Years",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21287","Puerto Rico","<1 Years",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21288","Puerto Rico","<1 Years",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21289","Puerto Rico","<1 Years",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21290","Puerto Rico","<1 Years",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21291","Puerto Rico","<1 Years",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21292","Puerto Rico","<1 Years",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21293","Puerto Rico","<1 Years",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21294","Puerto Rico","<1 Years",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21295","Puerto Rico","<1 Years",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21296","Puerto Rico","<1 Years",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21297","Puerto Rico","<1 Years",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21298","Puerto Rico","<1 Years",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21299","Puerto Rico","<1 Years",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21300","Puerto Rico","<1 Years",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21301","Puerto Rico","<1 Years",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21302","Puerto Rico","<1 Years",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21303","Puerto Rico","<1 Years",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21304","Puerto Rico","<1 Years",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21305","Puerto Rico","<1 Years",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21306","Puerto Rico","<1 Years",2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21307","Puerto Rico","<1 Years",2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21308","Puerto Rico","<1 Years",2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21309","Puerto Rico","<1 Years",2024-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21310","Puerto Rico","<1 Years",2024-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21311","Puerto Rico","<1 Years",2024-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21312","Puerto Rico","<1 Years",2024-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21313","Puerto Rico","<1 Years",2024-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21314","Puerto Rico","<1 Years",2024-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21315","Puerto Rico","<1 Years",2024-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21316","Puerto Rico","<1 Years",2024-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21317","Puerto Rico","<1 Years",2024-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21318","Puerto Rico","<1 Years",2024-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21319","Puerto Rico","<1 Years",2024-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21320","Puerto Rico","<1 Years",2024-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21321","Puerto Rico","<1 Years",2024-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21322","Puerto Rico","<1 Years",2024-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21323","Puerto Rico","<1 Years",2024-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21324","Puerto Rico","<1 Years",2024-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21325","Puerto Rico","<1 Years",2024-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21326","Puerto Rico","<1 Years",2024-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21327","Puerto Rico","<1 Years",2024-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21328","Puerto Rico","<1 Years",2025-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21329","Puerto Rico","<1 Years",2025-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21330","Puerto Rico","<1 Years",2025-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21331","Puerto Rico","<1 Years",2025-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21332","Rhode Island","<1 Years",2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21333","Rhode Island","<1 Years",2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21334","Rhode Island","<1 Years",2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21335","Rhode Island","<1 Years",2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21336","Rhode Island","<1 Years",2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21337","Rhode Island","<1 Years",2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21338","Rhode Island","<1 Years",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21339","Rhode Island","<1 Years",2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21340","Rhode Island","<1 Years",2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21341","Rhode Island","<1 Years",2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21342","Rhode Island","<1 Years",2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21343","Rhode Island","<1 Years",2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21344","Rhode Island","<1 Years",2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21345","Rhode Island","<1 Years",2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21346","Rhode Island","<1 Years",2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21347","Rhode Island","<1 Years",2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21348","Rhode Island","<1 Years",2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21349","Rhode Island","<1 Years",2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21350","Rhode Island","<1 Years",2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21351","Rhode Island","<1 Years",2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21352","Rhode Island","<1 Years",2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21353","Rhode Island","<1 Years",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21354","Rhode Island","<1 Years",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21355","Rhode Island","<1 Years",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21356","Rhode Island","<1 Years",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21357","Rhode Island","<1 Years",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21358","Rhode Island","<1 Years",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21359","Rhode Island","<1 Years",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21360","Rhode Island","<1 Years",2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21361","Rhode Island","<1 Years",2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21362","Rhode Island","<1 Years",2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21363","Rhode Island","<1 Years",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21364","Rhode Island","<1 Years",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21365","Rhode Island","<1 Years",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21366","Rhode Island","<1 Years",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21367","Rhode Island","<1 Years",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21368","Rhode Island","<1 Years",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21369","Rhode Island","<1 Years",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21370","Rhode Island","<1 Years",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21371","Rhode Island","<1 Years",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21372","Rhode Island","<1 Years",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21373","Rhode Island","<1 Years",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21374","Rhode Island","<1 Years",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21375","Rhode Island","<1 Years",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21376","Rhode Island","<1 Years",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21377","Rhode Island","<1 Years",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21378","Rhode Island","<1 Years",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21379","Rhode Island","<1 Years",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21380","Rhode Island","<1 Years",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21381","Rhode Island","<1 Years",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21382","Rhode Island","<1 Years",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21383","Rhode Island","<1 Years",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21384","Rhode Island","<1 Years",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21385","Rhode Island","<1 Years",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21386","Rhode Island","<1 Years",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21387","Rhode Island","<1 Years",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21388","Rhode Island","<1 Years",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21389","Rhode Island","<1 Years",2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21390","Rhode Island","<1 Years",2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21391","Rhode Island","<1 Years",2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21392","Rhode Island","<1 Years",2024-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21393","Rhode Island","<1 Years",2024-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21394","Rhode Island","<1 Years",2024-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21395","Rhode Island","<1 Years",2024-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21396","Rhode Island","<1 Years",2024-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21397","Rhode Island","<1 Years",2024-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21398","Rhode Island","<1 Years",2024-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21399","Rhode Island","<1 Years",2024-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21400","Rhode Island","<1 Years",2024-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21401","Rhode Island","<1 Years",2024-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21402","Rhode Island","<1 Years",2024-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21403","Rhode Island","<1 Years",2024-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21404","Rhode Island","<1 Years",2024-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21405","Rhode Island","<1 Years",2024-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21406","Rhode Island","<1 Years",2024-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21407","Rhode Island","<1 Years",2024-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21408","Rhode Island","<1 Years",2024-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21409","Rhode Island","<1 Years",2024-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21410","Rhode Island","<1 Years",2024-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21411","Rhode Island","<1 Years",2025-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21412","Rhode Island","<1 Years",2025-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21413","Rhode Island","<1 Years",2025-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21414","Rhode Island","<1 Years",2025-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21415","South Carolina","<1 Years",2023-07-01,422,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21416","South Carolina","<1 Years",2023-07-08,417,NA,NA,12,NA,NA,NA,NA,NA,NA
"21417","South Carolina","<1 Years",2023-07-15,440,NA,NA,15,NA,NA,NA,NA,NA,NA
"21418","South Carolina","<1 Years",2023-07-22,440,NA,NA,17,NA,NA,3.3834750381513,NA,NA,18.4188784738455
"21419","South Carolina","<1 Years",2023-07-29,474,NA,NA,24,NA,NA,4.11200613732259,NA,NA,22.3848382130919
"21420","South Carolina","<1 Years",2023-08-05,492,NA,NA,34,NA,NA,5.27916553618931,NA,NA,28.7385919381611
"21421","South Carolina","<1 Years",2023-08-12,451,NA,NA,49,NA,NA,7.61286841867268,NA,NA,41.4427464839592
"21422","South Carolina","<1 Years",2023-08-19,531,NA,NA,56,NA,NA,9.44048449215874,NA,NA,51.3918780646017
"21423","South Carolina","<1 Years",2023-08-26,572,NA,NA,92,NA,NA,12.4982668182337,NA,NA,68.0377585361247
"21424","South Carolina","<1 Years",2023-09-02,575,13,NA,64,NA,NA,12.5868300754078,NA,NA,68.5198770245851
"21425","South Carolina","<1 Years",2023-09-09,573,11,NA,57,NA,NA,12.3873316151941,NA,NA,67.433852197163
"21426","South Carolina","<1 Years",2023-09-16,536,15,NA,42,2.32636593193076,NA,9.63796655239623,10.0449254813407,NA,52.4669260632612
"21427","South Carolina","<1 Years",2023-09-23,547,26,NA,37,3.15714249977115,NA,8.18254435490265,13.6321034919277,NA,44.543934381189
"21428","South Carolina","<1 Years",2023-09-30,611,38,NA,44,4.59033977790549,NA,7.26709947153975,19.8204505878515,NA,39.5604579653625
"21429","South Carolina","<1 Years",2023-10-07,592,54,NA,21,6.69804449755051,NA,5.83759160546472,28.9212272777563,NA,31.7785380854308
"21430","South Carolina","<1 Years",2023-10-14,629,69,NA,42,8.77024251554915,NA,5.8086240423537,37.8686909539042,NA,31.6208451754465
"21431","South Carolina","<1 Years",2023-10-21,669,113,NA,43,12.3274322858865,NA,5.55068884500433,53.2281430829039,NA,30.21670387086
"21432","South Carolina","<1 Years",2023-10-28,664,123,NA,20,15.4615905405267,NA,5.37227247682892,66.7610037917352,NA,29.2454452192924
"21433","South Carolina","<1 Years",2023-11-04,755,172,13,36,19.3988117508293,NA,4.73592128340722,83.7613789770012,NA,25.7812921913672
"21434","South Carolina","<1 Years",2023-11-11,812,179,19,35,21.1166294381847,NA,4.03020164696236,91.1786775297239,NA,21.9395129337356
"21435","South Carolina","<1 Years",2023-11-18,829,186,15,42,22.4208208721957,1.95705490296188,4.71496724736155,96.8099952808274,11.8900706332677,25.6672231235864
"21436","South Carolina","<1 Years",2023-11-25,933,233,30,41,23.1514034596383,2.45491482928372,4.59037213415887,99.9645495786264,14.9148144360508,24.9889553005233
"21437","South Carolina","<1 Years",2023-12-02,870,192,62,36,23.1596136402623,4.05042659720928,4.53290086979105,100,24.6083327875971,24.6760946403461
"21438","South Carolina","<1 Years",2023-12-09,789,158,60,39,22.3558395918901,5.98214453428436,4.4917744649574,96.5294151238566,36.344468897326,24.4522117258408
"21439","South Carolina","<1 Years",2023-12-16,785,125,91,51,19.339293646227,8.77445206904996,5.19257070019155,83.5043880551024,53.3091098830855,28.2671890926486
"21440","South Carolina","<1 Years",2023-12-23,849,121,138,63,16.7336588899891,11.8171121288905,6.28675858857951,72.2536185184808,71.7947655332024,34.2237022977181
"21441","South Carolina","<1 Years",2023-12-30,920,89,175,69,13.2831803903289,15.6228375931545,7.13910332875695,57.3549308578989,94.916418641882,38.8636757008403
"21442","South Carolina","<1 Years",2024-01-06,702,74,99,58,11.4890949444388,16.4595733980432,7.72753432058497,49.6083187003837,100,42.0669619099936
"21443","South Carolina","<1 Years",2024-01-13,565,45,45,54,9.39327511823344,13.6963016676368,8.43987679533402,40.5588593321934,83.2117657998662,45.9447944124406
"21444","South Carolina","<1 Years",2024-01-20,489,29,28,51,8.1454608862901,9.26437908087292,9.41635941292093,35.1709705214144,56.2856573304282,51.260546549623
"21445","South Carolina","<1 Years",2024-01-27,578,31,33,59,6.41946463895591,6.46663856686943,10.064860811134,27.7183580808787,39.2880083249194,54.7908425645543
"21446","South Carolina","<1 Years",2024-02-03,593,25,32,80,5.16988124965994,5.610534660429,11.3759284786612,22.3228302939919,34.0867562284209,61.9280005949463
"21447","South Carolina","<1 Years",2024-02-10,630,18,23,70,4.14543875282481,4.91880875397917,11.603149564778,17.8994296589564,29.8841812908951,63.1649411736973
"21448","South Carolina","<1 Years",2024-02-17,615,17,25,66,3.2790740338143,4.37070811726346,11.7778478515533,14.158586946864,26.55420047389,64.1159594248798
"21449","South Carolina","<1 Years",2024-02-24,572,NA,16,47,NA,3.50434569946765,10.0198672149892,NA,21.2906228777731,54.5459075287854
"21450","South Carolina","<1 Years",2024-03-02,553,15,15,38,NA,3.19157361454367,8.60669997903712,NA,19.3903787015713,46.8529423705607
"21451","South Carolina","<1 Years",2024-03-09,583,NA,NA,39,NA,NA,7.25930983275144,NA,NA,39.5180529206734
"21452","South Carolina","<1 Years",2024-03-16,586,NA,14,28,NA,NA,6.11310109268604,NA,NA,33.278349878425
"21453","South Carolina","<1 Years",2024-03-23,545,13,NA,13,NA,NA,4.61767165857353,NA,NA,25.1375677823408
"21454","South Carolina","<1 Years",2024-03-30,552,NA,NA,14,NA,NA,3.23323666052081,NA,NA,17.6010144764815
"21455","South Carolina","<1 Years",2024-04-06,572,13,NA,15,NA,NA,2.51464353578434,NA,NA,13.6891548388547
"21456","South Carolina","<1 Years",2024-04-13,550,12,NA,NA,NA,NA,NA,NA,NA,NA
"21457","South Carolina","<1 Years",2024-04-20,516,NA,NA,12,NA,NA,NA,NA,NA,NA
"21458","South Carolina","<1 Years",2024-04-27,481,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21459","South Carolina","<1 Years",2024-05-04,499,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21460","South Carolina","<1 Years",2024-05-11,495,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21461","South Carolina","<1 Years",2024-05-18,477,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21462","South Carolina","<1 Years",2024-05-25,464,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21463","South Carolina","<1 Years",2024-06-01,517,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21464","South Carolina","<1 Years",2024-06-08,478,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21465","South Carolina","<1 Years",2024-06-15,460,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21466","South Carolina","<1 Years",2024-06-22,461,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21467","South Carolina","<1 Years",2024-06-29,452,NA,NA,16,NA,NA,NA,NA,NA,NA
"21468","South Carolina","<1 Years",2024-07-06,479,NA,NA,25,NA,NA,NA,NA,NA,NA
"21469","South Carolina","<1 Years",2024-07-13,488,NA,NA,28,NA,NA,4.83224486915563,NA,NA,26.3056561662924
"21470","South Carolina","<1 Years",2024-07-20,440,NA,NA,33,NA,NA,6.15230386620578,NA,NA,33.4917609759375
"21471","South Carolina","<1 Years",2024-07-27,484,NA,NA,58,NA,NA,8.40705866413765,NA,NA,45.7661398743019
"21472","South Carolina","<1 Years",2024-08-03,559,NA,NA,96,NA,NA,12.2189984082162,NA,NA,66.5174840113543
"21473","South Carolina","<1 Years",2024-08-10,526,NA,NA,97,NA,NA,15.8660199544773,NA,NA,86.3710505057542
"21474","South Carolina","<1 Years",2024-08-17,544,NA,NA,99,NA,NA,17.9377060669388,NA,NA,97.6488445817026
"21475","South Carolina","<1 Years",2024-08-24,601,NA,NA,111,NA,NA,18.369604006866,NA,NA,100
"21476","South Carolina","<1 Years",2024-08-31,644,NA,NA,99,NA,NA,17.3468060630893,NA,NA,94.4321176254299
"21477","South Carolina","<1 Years",2024-09-07,640,NA,NA,57,NA,NA,14.2493795925011,NA,NA,77.5704233317994
"21478","South Carolina","<1 Years",2024-09-14,534,NA,NA,38,NA,NA,10.4650085587891,NA,NA,56.9691570644506
"21479","South Carolina","<1 Years",2024-09-21,534,NA,NA,24,NA,NA,6.83891229712859,NA,NA,37.2295031214196
"21480","South Carolina","<1 Years",2024-09-28,540,14,NA,31,NA,NA,5.78374254404217,NA,NA,31.4853958848563
"21481","South Carolina","<1 Years",2024-10-05,588,15,NA,16,NA,NA,4.3187370661956,NA,NA,23.5102349761127
"21482","South Carolina","<1 Years",2024-10-12,517,NA,NA,14,NA,NA,3.72325318120658,NA,NA,20.2685544000564
